Day,Time,Global Horizon irradiation,direct normal irradiation ,diffuse horizonal irradiation  ,sun azimuth angle,sun elevation angle,air temp,Relative Humidty,Wind Speed,Wind Direction,Atmospheric Pressure,Wet Bulb Temperature,Shagaya - Relay 7BBA01-K01 (Thin Film) - ENERGY EXPORTED (kWh),Shagaya - Relay 7BBA02-K01 (Polycrystalline Silicon) - ENERGY EXPORTED (kWh)
240,23:30:00,0,0,0,160.7,-50.3,32.5,11.0,2.4,72,977.1,18.2,0.0,0.0
241,00:30:00,0,0,0,-131.4,-49.7,31.8,11.1,2.4,72,977.0,17.6,0.0,0.0
241,01:30:00,0,0,0,-145.7,-44.3,31.2,11.1,2.7,70,976.9,17.0,0.0,0.0
241,02:30:00,0,0,0,-129.9,-35.6,30.8,11.1,3.7,64,976.8,16.7,0.0,0.0
241,03:30:00,0,0,0,-118.0,-24.9,30.1,10.7,3.7,64,976.9,15.9,0.0,0.0
241,04:30:00,0,0,0,-108.8,-12.9,28.5,9.9,3.3,72,977.2,14.0,0.0,0.0
241,05:30:00,22,19,21,-101.0,0.5,27.8,9.0,2.1,97,977.5,12.9,0.0,0.0
241,06:30:00,144,185,99,-93.8,12.8,30.0,8.1,2.1,97,977.8,14.3,8.0,32.0
241,07:30:00,346,359,188,-86.4,25.8,34.4,7.3,2.2,98,978.1,17.6,496.0,592.0
241,08:30:00,554,480,254,-77.8,38.8,37.9,6.4,2.5,103,978.4,20.0,1324.0,1460.0
241,09:30:00,735,570,292,-66.2,51.2,41.1,5.8,2.5,103,978.4,22.3,1972.0,2180.0
241,10:30:00,865,632,308,-47.6,62.1,43.8,5.6,2.9,99,977.9,24.5,2980.0,3200.0
241,11:30:00,929,657,317,-15.3,69.0,45.9,5.4,4.3,87,977.5,26.1,3420.0,3740.0
241,12:30:00,919,654,315,24.8,67.9,47.2,5.3,4.3,87,977.0,27.1,3572.0,3868.0
241,13:30:00,837,620,305,53.3,59.6,47.7,5.2,4.5,87,976.5,27.4,3548.0,3812.0
241,14:30:00,693,550,284,69.6,48.2,47.6,5.0,5.0,88,976.1,27.1,3228.0,3544.0
241,15:30:00,503,453,239,80.1,35.6,46.8,5.2,5.0,88,975.9,26.7,2700.0,2940.0
241,16:30:00,292,322,166,88.3,22.6,46.0,5.9,4.6,87,975.9,26.7,1880.0,2052.0
241,17:30:00,111,153,82,95.6,9.6,43.3,6.6,3.4,87,976.1,25.0,964.0,1108.0
241,18:30:00,7,10,6,102.9,-3.0,39.0,7.4,3.4,87,976.2,21.8,228.0,296.0
241,19:30:00,0,0,0,110.9,-16.0,36.6,8.1,3.4,92,976.3,20.1,0.0,4.0
241,20:30:00,0,0,0,120.6,-27.7,35.4,8.8,3.3,107,976.4,19.6,0.0,0.0
241,21:30:00,0,0,0,133.2,-38.2,34.7,9.4,3.3,107,976.4,19.3,0.0,0.0
241,22:30:00,0,0,0,150.0,-46.3,33.9,9.7,3.3,109,976.2,18.8,0.0,0.0
241,23:30:00,0,0,0,160.8,-50.7,33.1,10.1,3.2,112,976.0,18.3,0.0,0.0
242,00:30:00,0,0,0,-131.1,-50.0,32.3,10.4,3.2,112,975.8,17.8,0.0,0.0
242,01:30:00,0,0,0,-145.3,-44.6,31.7,10.8,3.2,114,975.5,17.4,0.0,0.0
242,02:30:00,0,0,0,-129.5,-35.8,31.3,11.1,3.2,121,975.3,17.1,0.0,0.0
242,03:30:00,0,0,0,-117.6,-25.1,31.0,11.0,3.2,121,975.3,16.9,0.0,0.0
242,04:30:00,0,0,0,-108.4,-13.0,30.5,10.4,3.2,121,975.6,16.1,0.0,0.0
242,05:30:00,22,19,20,-100.7,0.4,30.2,9.8,3.3,121,975.9,15.5,0.0,0.0
242,06:30:00,139,168,98,-93.4,12.7,31.6,9.2,3.3,121,976.2,16.4,4.0,32.0
242,07:30:00,338,333,192,-86.0,25.7,35.4,8.5,3.2,124,976.5,19.4,356.0,456.0
242,08:30:00,544,456,260,-77.4,38.7,39.1,7.9,3.0,132,976.7,22.2,1276.0,1444.0
242,09:30:00,724,542,303,-65.7,51.0,42.3,7.3,3.0,132,976.7,24.6,2284.0,2492.0
242,10:30:00,853,603,323,-47.0,61.9,45.0,6.7,3.3,130,976.3,26.5,2996.0,3288.0
242,11:30:00,916,630,332,-14.9,68.7,46.9,6.2,4.5,126,975.8,27.8,3448.0,3704.0
242,12:30:00,906,626,330,24.7,67.6,47.9,5.7,4.5,126,975.3,28.2,3584.0,3944.0
242,13:30:00,824,590,319,52.9,59.3,48.5,5.3,4.7,125,974.8,28.2,3632.0,3912.0
242,14:30:00,680,521,294,69.2,47.9,48.2,4.8,5.2,122,974.3,27.4,3356.0,3640.0
242,15:30:00,491,427,244,79.8,35.3,47.4,4.9,5.2,122,974.0,26.8,2800.0,3084.0
242,16:30:00,282,296,167,88.0,22.3,46.7,5.7,4.9,117,974.2,27.0,2052.0,2236.0
242,17:30:00,107,141,81,95.3,9.4,44.1,6.5,3.8,103,974.3,25.6,1040.0,1192.0
242,18:30:00,7,10,6,102.6,-3.2,40.0,7.3,3.8,103,974.5,22.6,216.0,288.0
242,19:30:00,0,0,0,110.7,-16.2,37.5,8.2,3.4,101,974.7,21.1,0.0,4.0
242,20:30:00,0,0,0,120.4,-28.0,35.8,9.1,2.0,95,974.8,20.0,0.0,0.0
242,21:30:00,0,0,0,133.0,-38.5,34.5,9.7,2.0,95,974.9,19.3,0.0,0.0
242,22:30:00,0,0,0,149.8,-46.7,34.3,9.9,2.3,97,974.8,19.3,0.0,0.0
242,23:30:00,0,0,0,160.8,-51.0,33.8,10.1,3.2,100,974.7,18.8,0.0,0.0
243,00:30:00,0,0,0,-130.9,-50.4,33.0,10.2,3.2,100,974.6,18.3,0.0,0.0
243,01:30:00,0,0,0,-145.0,-44.9,32.2,10.4,3.8,100,974.5,17.7,0.0,0.0
243,02:30:00,0,0,0,-129.2,-36.0,31.8,10.5,5.6,100,974.4,17.3,0.0,0.0
243,03:30:00,0,0,0,-117.3,-25.2,31.3,10.3,5.6,100,974.6,16.7,0.0,0.0
243,04:30:00,0,0,0,-108.1,-13.1,29.7,9.7,4.9,109,975.0,15.0,0.0,0.0
243,05:30:00,22,19,21,-100.3,0.3,28.8,9.0,3.0,134,975.4,13.8,0.0,0.0
243,06:30:00,143,187,97,-93.1,12.6,30.3,8.3,3.0,134,975.9,14.7,8.0,28.0
243,07:30:00,344,363,185,-85.6,25.6,33.8,7.6,3.0,121,976.3,17.4,428.0,512.0
243,08:30:00,552,484,250,-76.9,38.5,37.4,7.0,3.0,82,976.7,20.1,1392.0,1552.0
243,09:30:00,731,575,287,-65.2,50.9,40.8,6.5,3.0,82,976.8,22.6,2396.0,2628.0
243,10:30:00,860,637,302,-46.4,61.7,43.3,6.4,3.1,80,976.3,24.8,3148.0,3424.0
243,11:30:00,923,662,310,-14.5,68.4,44.8,6.3,3.2,73,975.8,26.0,3652.0,3900.0
243,12:30:00,913,659,308,24.6,67.2,45.8,6.2,3.2,73,975.3,26.8,3788.0,4112.0
243,13:30:00,831,623,298,52.5,59.0,46.7,6.2,3.5,81,974.8,27.5,3708.0,4048.0
243,14:30:00,686,553,279,68.8,47.6,46.9,6.1,4.3,105,974.3,27.7,3472.0,3764.0
243,15:30:00,496,455,234,79.5,35.1,46.4,6.4,4.3,105,974.1,27.5,2944.0,3188.0
243,16:30:00,286,322,162,87.7,22.1,45.6,7.1,4.3,103,974.3,27.4,2096.0,2288.0
243,17:30:00,108,151,80,95.0,9.1,43.4,7.8,4.2,98,974.5,25.9,1072.0,1232.0
243,18:30:00,7,10,6,102.3,-3.4,39.8,8.5,4.2,98,974.7,23.2,240.0,312.0
243,19:30:00,0,0,0,110.4,-16.5,37.7,9.2,4.1,98,975.0,21.8,0.0,4.0
243,20:30:00,0,0,0,120.1,-28.3,36.4,9.9,3.9,100,975.2,21.1,0.0,0.0
243,21:30:00,0,0,0,132.7,-38.8,35.1,10.3,3.9,100,975.3,20.2,0.0,0.0
243,22:30:00,0,0,0,149.7,-47.0,34.1,10.4,3.7,97,975.2,19.3,0.0,0.0
243,23:30:00,0,0,0,160.9,-51.4,33.1,10.4,2.8,86,975.1,18.4,0.0,0.0
244,00:30:00,0,0,0,-130.6,-50.7,32.2,10.4,2.8,86,975.0,17.6,0.0,0.0
244,01:30:00,0,0,0,-144.6,-45.1,31.5,10.3,2.8,90,974.8,17.0,0.0,0.0
244,02:30:00,0,0,0,-128.8,-36.2,30.6,10.3,2.6,103,974.8,16.2,0.0,0.0
244,03:30:00,0,0,0,-116.9,-25.4,29.5,10.0,2.6,103,974.8,15.0,0.0,0.0
244,04:30:00,0,0,0,-107.7,-13.2,28.3,9.5,2.5,119,975.2,13.6,0.0,0.0
244,05:30:00,7,5,6,-99.9,0.2,27.8,8.9,2.3,166,975.5,12.8,0.0,0.0
244,06:30:00,143,213,91,-92.7,12.5,29.8,8.3,2.3,166,975.9,14.3,4.0,24.0
244,07:30:00,353,401,178,-85.2,25.5,34.0,7.7,2.2,157,976.2,17.6,404.0,472.0
244,08:30:00,562,526,235,-76.5,38.4,37.3,7.2,1.8,129,976.6,20.1,1324.0,1472.0
244,09:30:00,743,619,265,-64.6,50.7,40.5,6.7,1.8,129,976.6,22.6,2320.0,2544.0
244,10:30:00,872,680,276,-45.8,61.5,42.9,6.5,2.1,120,976.3,24.5,3116.0,3372.0
244,11:30:00,935,704,284,-14.1,68.0,44.5,6.3,2.8,95,975.9,25.7,3620.0,3904.0
244,12:30:00,924,700,282,24.4,66.8,45.5,6.1,2.8,95,975.4,26.4,3828.0,4080.0
244,13:30:00,841,666,274,52.2,58.7,46.2,6.0,3.6,102,975.0,26.9,3712.0,3980.0
244,14:30:00,695,595,258,68.5,47.4,46.3,5.8,5.9,125,974.6,26.9,3392.0,3620.0
244,15:30:00,504,494,221,79.1,34.8,45.7,6.1,5.9,125,974.5,26.6,2852.0,3056.0
244,16:30:00,291,357,155,87.4,21.9,44.9,7.0,5.4,119,974.6,26.7,2044.0,2204.0
244,17:30:00,78,122,51,94.7,8.9,42.5,8.0,3.8,102,974.8,25.4,1048.0,1156.0
244,18:30:00,0,0,0,102.1,-3.6,38.8,9.0,3.8,102,975.0,22.8,240.0,276.0
244,19:30:00,0,0,0,110.1,-16.8,36.9,10.0,3.8,104,975.1,21.6,0.0,0.0
244,20:30:00,0,0,0,119.9,-28.6,35.7,11.0,3.6,110,975.3,21.1,0.0,0.0
244,21:30:00,0,0,0,132.5,-39.2,34.6,11.8,3.6,110,975.4,20.5,0.0,0.0
244,22:30:00,0,0,0,149.6,-47.4,33.8,12.4,3.5,109,975.3,20.1,0.0,0.0
244,23:30:00,0,0,0,160.9,-51.8,32.9,12.9,3.2,108,975.2,19.4,0.0,0.0
245,00:30:00,0,0,0,-130.4,-51.0,32.1,13.4,3.2,108,975.0,18.9,0.0,0.0
245,01:30:00,0,0,0,-144.3,-45.4,31.3,13.9,3.4,103,974.9,18.5,0.0,0.0
245,02:30:00,0,0,0,-128.4,-36.4,30.9,14.3,3.8,90,974.9,18.2,0.0,0.0
245,03:30:00,0,0,0,-116.5,-25.5,30.4,14.1,3.8,90,975.0,17.7,0.0,0.0
245,04:30:00,0,0,0,-107.4,-13.4,29.0,12.8,3.3,96,975.4,16.0,0.0,0.0
245,05:30:00,7,6,6,-99.6,0.1,28.0,11.5,1.9,117,975.8,14.5,0.0,0.0
245,06:30:00,149,254,87,-92.3,12.4,29.7,10.2,1.9,117,976.2,15.3,0.0,20.0
245,07:30:00,364,455,166,-84.8,25.4,33.9,8.9,1.9,123,976.6,18.3,24.0,0.0
245,08:30:00,577,585,214,-76.0,38.3,37.3,7.6,1.9,141,977.0,20.4,0.0,0.0
245,09:30:00,759,677,237,-64.1,50.6,40.4,6.7,1.9,141,977.1,22.5,0.0,0.0
245,10:30:00,889,735,247,-45.2,61.2,42.8,6.3,2.4,141,976.8,24.2,0.0,0.0
245,11:30:00,952,757,253,-13.7,67.7,44.5,6.0,4.0,141,976.4,25.5,0.0,10192.0
245,12:30:00,941,754,252,24.3,66.5,45.6,5.7,4.0,141,976.0,26.2,0.0,0.0
245,13:30:00,857,722,244,51.8,58.4,46.3,5.5,4.4,140,975.5,26.5,0.0,0.0
245,14:30:00,709,653,232,68.1,47.1,46.3,5.2,5.8,138,975.2,26.3,21160.0,0.0
245,15:30:00,515,551,202,78.8,34.6,45.6,5.3,5.8,138,975.0,25.7,0.0,0.0
245,16:30:00,298,406,146,87.1,21.6,44.8,5.9,5.5,132,975.2,25.5,0.0,0.0
245,17:30:00,80,146,49,94.4,8.7,42.3,6.4,4.4,115,975.4,24.0,0.0,0.0
245,18:30:00,0,0,0,101.8,-3.8,38.7,7.0,4.4,115,975.7,21.2,0.0,0.0
245,19:30:00,0,0,0,109.9,-17.0,36.7,7.6,4.1,112,975.9,19.9,0.0,0.0
245,20:30:00,0,0,0,119.6,-28.9,35.2,8.3,3.2,104,976.1,19.1,0.0,0.0
245,21:30:00,0,0,0,132.3,-39.5,34.0,8.8,3.2,104,976.2,18.3,0.0,0.0
245,22:30:00,0,0,0,149.5,-47.8,33.2,9.2,3.1,99,976.1,17.9,0.0,0.0
